symbol,signal_time,entry_time,entry,stop,target,quantity,exit_time,exit,gross_pnl,total_cost,net_pnl,brokerage,stt,exchange_transaction_charges,sebi_charges,stamp_duty,gst,ipft,slippage,reason
RELIANCE,1184,2026-08-25 12:00:00+05:30,1304.3,1302.4,1308.0999999999997,7,2026-08-25 13:00:00+05:30,1302.4,-13.299999999999045,18.818520672742,-32.11852067274104,5.47407,2.2792000000000003,0.56017983,0.0182469,0.273903,1.089452695842,1.8246900000000003e-05,9.12345,STOP
RELIANCE,1393,2026-08-31 11:25:00+05:30,1280.0,1278.2,1283.6,7,2026-08-31 11:40:00+05:30,1283.6,25.199999999999363,18.511580126535996,6.688419873463367,5.383559999999999,2.2462999999999997,0.5509176399999999,0.017945199999999998,0.2688,1.0714393413359997,1.79452e-05,8.972599999999998,TARGET
HDFCBANK,252,2026-08-06 12:20:00+05:30,736.9,735.45,739.7999999999998,13,2026-08-06 13:20:00+05:30,735.45,-18.849999999999113,19.739627199148998,-38.58962719914811,5.742165,2.3902125,0.587614885,0.01914055,0.28739099999999995,1.1428091235989999,1.914055e-05,9.570275,STOP
HDFCBANK,473,2026-08-11 12:45:00+05:30,729.2,728.3,731.0000000000002,13,2026-08-11 15:10:00+05:30,729.0,-2.600000000000591,19.551687348388,-22.15168734838859,5.68698,2.36925,0.58196762,0.018956599999999997,0.28438800000000003,1.131826171788,1.89566e-05,9.4783,SESSION_CLOSE
HDFCBANK,616,2026-08-13 12:40:00+05:30,728.5,728.05,729.4000000000001,13,2026-08-13 12:40:00+05:30,728.05,-5.850000000000591,19.529206164377,-25.379206164377592,5.6805449999999995,2.3661625,0.5813091050000001,0.01893515,0.284115,1.1305454742269998,1.893515e-05,9.467575,STOP
HDFCBANK,632,2026-08-13 14:00:00+05:30,727.95,727.15,729.5500000000002,13,2026-08-13 14:00:00+05:30,727.15,-10.400000000000887,19.509263639034,-29.909263639034886,5.6748899999999995,2.3632375,0.58073041,0.018916299999999997,0.2839005,1.129420012734,1.89163e-05,9.45815,STOP
HDFCBANK,654,2026-08-14 09:50:00+05:30,729.1,727.1,733.1,13,2026-08-14 10:15:00+05:30,727.1,-26.0,19.522296761708,-45.522296761708,5.679180000000001,2.3630750000000003,0.58116942,0.018930600000000002,0.284349,1.130273811108,1.8930600000000005e-05,9.465300000000001,STOP
HDFCBANK,705,2026-08-14 14:05:00+05:30,727.75,727.6,728.05,13,2026-08-14 14:05:00+05:30,727.6,-1.9499999999997044,19.513545212369003,-21.463545212368707,5.675865,2.3647000000000005,0.580830185,0.018919550000000004,0.28382250000000003,1.129614057819,1.8919550000000004e-05,9.459775000000002,STOP_TARGET_AMBIGUITY_STOP
HDFCBANK,762,2026-08-17 12:50:00+05:30,726.75,725.4,729.45,13,2026-08-17 15:00:00+05:30,729.45,35.10000000000059,19.529017761707998,15.570982238292594,5.67918,2.3707125000000002,0.5811694199999999,0.0189306,0.28343250000000003,1.130273811108,1.89306e-05,9.4653,TARGET
HDFCBANK,920,2026-08-19 14:00:00+05:30,720.35,719.15,722.7500000000001,13,2026-08-19 15:10:00+05:30,720.65,3.899999999999409,19.32177970294,-15.42177970294059,5.6198999999999995,2.3421125,0.5751031,0.018733,0.28093650000000003,1.11847586994,1.8733000000000002e-05,9.3665,SESSION_CLOSE
HDFCBANK,1271,2026-08-27 13:15:00+05:30,717.15,715.2,721.0499999999998,13,2026-08-27 13:25:00+05:30,715.2,-25.349999999999113,19.202580465549,-44.55258046554812,5.586164999999999,2.3244000000000002,0.5716508849999999,0.01862055,0.27968849999999995,1.1117619099989997,1.862055e-05,9.310275,STOP
HDFCBANK,1336,2026-08-28 12:40:00+05:30,715.8,715.5,716.3999999999999,13,2026-08-28 12:45:00+05:30,715.5,-3.899999999999409,19.190861257541997,-23.090861257541405,5.58207,2.325375,0.5712318300000001,0.0186069,0.279162,1.110946920642,1.8606900000000003e-05,9.30345,STOP
HDFCBANK,1338,2026-08-28 12:50:00+05:30,716.25,715.3,718.1500000000001,13,2026-08-28 12:55:00+05:30,715.3,-12.350000000000591,19.193283830877,-31.54328383087759,5.583044999999999,2.324725,0.571331605,0.01861015,0.2793375,1.1111409657269997,1.8610150000000003e-05,9.305075,STOP
ICICIBANK,20,2026-08-03 11:00:00+05:30,1446.2,1445.4,1447.8,6,2026-08-03 11:00:00+05:30,1447.8,9.599999999999454,17.91041027352,-8.310410273520546,5.209199999999999,2.1717,0.5330748,0.017363999999999997,0.26031600000000005,1.0367381095199997,1.7364000000000002e-05,8.682,TARGET
ICICIBANK,77,2026-08-04 09:45:00+05:30,1452.3,1446.2,1464.4999999999998,6,2026-08-04 10:15:00+05:30,1446.2,-36.599999999999454,17.93317626738,-54.53317626737945,5.2173,2.1693000000000002,0.5339037,0.017391,0.261414,1.0383501763799998,1.7391e-05,8.6955,STOP
ICICIBANK,490,2026-08-11 14:10:00+05:30,1421.8,1419.0,1427.3999999999999,7,2026-08-11 15:10:00+05:30,1426.0,29.40000000000032,20.563923570428,8.83607642957232,5.980379999999999,2.4955000000000003,0.61199222,0.019934599999999997,0.298578,1.1902188158279998,1.99346e-05,9.9673,SESSION_CLOSE
ICICIBANK,751,2026-08-17 11:55:00+05:30,1415.9,1412.7,1422.3000000000002,7,2026-08-17 15:00:00+05:30,1422.3000000000002,44.80000000000064,20.496307007932003,24.303692992068633,5.9602200000000005,2.4890250000000007,0.6099291800000001,0.0198674,0.297339,1.186206560532,1.9867400000000002e-05,9.9337,TARGET
ICICIBANK,1030,2026-08-21 11:10:00+05:30,1418.2,1417.5,1419.6000000000001,7,2026-08-21 11:15:00+05:30,1417.5,-4.900000000000318,20.472790382282,-25.372790382282318,5.954969999999999,2.480625,0.60939193,0.0198499,0.297822,1.1851617023819998,1.98499e-05,9.92495,STOP
ICICIBANK,1054,2026-08-21 13:10:00+05:30,1418.7,1416.5,1423.1000000000001,7,2026-08-21 15:10:00+05:30,1418.0,-4.900000000000318,20.480010232542,-25.38001023254232,5.95707,2.4815,0.60960683,0.0198569,0.297927,1.1855796456419998,1.9856900000000003e-05,9.92845,SESSION_CLOSE
ICICIBANK,1251,2026-08-27 11:35:00+05:30,1443.9,1441.0,1449.7000000000003,6,2026-08-27 12:30:00+05:30,1441.0,-17.400000000000546,17.851125441492,-35.25112544149255,5.19282,2.1615,0.5313985800000001,0.0173094,0.2599020000000001,1.0334781520920002,1.7309400000000004e-05,8.6547,STOP
ICICIBANK,1267,2026-08-27 12:55:00+05:30,1446.6,1442.7,1454.3999999999996,6,2026-08-27 15:10:00+05:30,1447.2,3.6000000000008185,17.908512584904,-14.30851258490318,5.2088399999999995,2.1708000000000003,0.53303796,0.017362799999999998,0.26038799999999995,1.0366664621039998,1.73628e-05,8.6814,SESSION_CLOSE
ICICIBANK,1391,2026-08-31 11:15:00+05:30,1424.2,1421.8,1429.0000000000002,7,2026-08-31 11:50:00+05:30,1429.0000000000002,33.60000000000127,20.603372761832002,12.996627238169271,5.99172,2.5007500000000005,0.6131526800000001,0.0199724,0.299082,1.192475709432,1.9972400000000002e-05,9.9862,TARGET
SBIN,157,2026-08-05 10:25:00+05:30,1050.5,1050.0,1051.5,9,2026-08-05 10:25:00+05:30,1050.0,-4.5,19.49774203431,-23.99774203431,5.67135,2.3625000000000003,0.58036815,0.018904499999999998,0.283635,1.1287154798099999,1.8904500000000002e-05,9.45225,STOP
SBIN,181,2026-08-05 12:25:00+05:30,1053.5,1051.0,1058.5,9,2026-08-05 13:35:00+05:30,1051.0,-22.5,19.53289269279,-42.03289269279,5.68215,2.36475,0.58147335,0.0189405,0.284445,1.13086490229,1.8940500000000003e-05,9.47025,STOP
SBIN,262,2026-08-06 13:10:00+05:30,1062.8,1059.3,1069.8,9,2026-08-06 13:10:00+05:30,1069.8,63.0,19.803140568611997,43.196859431388006,5.758019999999998,2.40705,0.5892373799999999,0.019193399999999996,0.286956,1.1459645952119997,1.9193399999999998e-05,9.596699999999998,TARGET
SBIN,298,2026-08-07 10:10:00+05:30,1089.5,1087.7,1093.1,9,2026-08-07 10:10:00+05:30,1087.7,-16.19999999999959,20.208435410664002,-36.40843541066359,5.878439999999999,2.447325,0.6015603600000001,0.019594800000000002,0.294165,1.1699306558640001,1.9594800000000004e-05,9.797400000000001,STOP
SBIN,311,2026-08-07 11:15:00+05:30,1090.5,1088.3,1094.9,9,2026-08-07 11:35:00+05:30,1088.3,-19.80000000000041,20.222891674055997,-40.02289167405641,5.882759999999999,2.4486749999999997,0.6020024399999999,0.019609199999999997,0.294435,1.1707904248559997,1.96092e-05,9.804599999999999,STOP
SBIN,483,2026-08-11 13:35:00+05:30,1069.2,1066.6,1074.4000000000003,9,2026-08-11 13:35:00+05:30,1066.6,-23.400000000001228,19.823341095396,-43.22334109539723,5.76666,2.39985,0.59012154,0.0192222,0.28868400000000005,1.147684133196,1.92222e-05,9.6111,STOP
SBIN,517,2026-08-12 10:25:00+05:30,1081.0,1079.5,1084.0,9,2026-08-12 10:25:00+05:30,1079.5,-13.5,20.05371191151,-33.55371191151,5.833349999999999,2.428875,0.5969461500000001,0.0194445,0.29187,1.1609568170099998,1.94445e-05,9.72225,STOP
SBIN,545,2026-08-12 12:45:00+05:30,1083.0,1078.1,1092.8000000000002,9,2026-08-12 13:25:00+05:30,1078.1,-44.10000000000082,20.055915510282,-64.15591551028282,5.834969999999999,2.425725,0.5971119300000001,0.0194499,0.29241,1.1612792303819996,1.94499e-05,9.72495,STOP
SBIN,593,2026-08-13 10:45:00+05:30,1083.0,1080.6,1087.8000000000002,9,2026-08-13 11:45:00+05:30,1080.6,-21.60000000000082,20.081597171831998,-41.68159717183282,5.841719999999999,2.43135,0.59780268,0.0194724,0.29241,1.1626226194319997,1.9472400000000004e-05,9.7362,STOP
SBIN,986,2026-08-20 13:30:00+05:30,1049.9,1048.9,1051.9,9,2026-08-20 14:05:00+05:30,1048.9,-9.0,19.481466504456,-28.481466504456,5.66676,2.3600250000000003,0.57989844,0.0188892,0.28347300000000003,1.127801975256,1.8889200000000002e-05,9.4446,STOP
SBIN,1013,2026-08-21 09:45:00+05:30,1052.0,1050.5,1055.0,9,2026-08-21 10:05:00+05:30,1050.5,-13.5,19.515317363550004,-33.015317363550004,5.67675,2.363625,0.58092075,0.0189225,0.28404,1.12979019105,1.89225e-05,9.46125,STOP
SBIN,1160,2026-08-25 10:00:00+05:30,1037.3,1034.2,1043.4999999999998,9,2026-08-25 10:20:00+05:30,1034.2,-27.89999999999918,19.22597076033,-47.12597076032918,5.59305,2.3269500000000005,0.57235545,0.0186435,0.28007099999999996,1.1131321668299998,1.8643500000000002e-05,9.32175,STOP
SBIN,1171,2026-08-25 10:55:00+05:30,1042.0,1039.3,1047.4,9,2026-08-25 10:55:00+05:30,1039.3,-24.30000000000041,19.317336873605996,-43.617336873606405,5.619509999999999,2.338425,0.57506319,0.018731699999999997,0.28134000000000003,1.1183982519059998,1.87317e-05,9.365849999999998,STOP
SBIN,1399,2026-08-31 11:55:00+05:30,1041.9,1039.5,1046.7000000000003,9,2026-08-31 12:30:00+05:30,1039.5,-21.60000000000082,19.318562140068,-40.918562140068815,5.6197799999999996,2.3388750000000003,0.57509082,0.0187326,0.28131300000000004,1.118451987468,1.87326e-05,9.3663,STOP
AXISBANK,80,2026-08-04 10:00:00+05:30,1256.0,1253.4,1261.1999999999998,7,2026-08-04 10:55:00+05:30,1253.4,-18.199999999999363,18.115490242444004,-36.31549024244337,5.2697400000000005,2.1934500000000003,0.5392700600000001,0.017565800000000003,0.26376,1.048786816644,1.7565800000000004e-05,8.782900000000001,STOP
AXISBANK,411,2026-08-10 13:35:00+05:30,1246.7,1244.8,1250.5000000000002,8,2026-08-10 14:45:00+05:30,1244.8,-15.200000000000728,20.55633591176,-35.75633591176073,5.9796,2.4896,0.6119124,0.019932,0.29920800000000003,1.1900635797599997,1.9932e-05,9.966,STOP
AXISBANK,609,2026-08-13 12:05:00+05:30,1221.1,1219.9,1223.4999999999995,8,2026-08-13 12:25:00+05:30,1223.4999999999995,19.19999999999709,20.173135937823993,-0.9731359378269033,5.867039999999998,2.446999999999999,0.6003937599999999,0.019556799999999996,0.293064,1.1676618210239995,1.9556799999999995e-05,9.778399999999998,TARGET
AXISBANK,702,2026-08-14 13:50:00+05:30,1216.6,1215.9,1217.9999999999995,8,2026-08-14 13:55:00+05:30,1215.9,-5.599999999998545,20.0705677228,-25.670567722798545,5.837999999999999,2.4318000000000004,0.597422,0.019459999999999998,0.29198399999999997,1.1618822627999996,1.946e-05,9.73,STOP
AXISBANK,725,2026-08-17 09:45:00+05:30,1222.5,1216.1,1235.3000000000002,8,2026-08-17 10:20:00+05:30,1216.1,-51.20000000000073,20.115884393184,-71.31588439318473,5.852639999999999,2.4322,0.59892016,0.0195088,0.2934,1.1647959243839998,1.9508800000000002e-05,9.7544,STOP
AXISBANK,759,2026-08-17 12:35:00+05:30,1221.7,1217.9,1229.3,8,2026-08-17 13:30:00+05:30,1229.3,60.79999999999927,20.230519985439997,40.569480014559275,5.8824,2.4586,0.6019656,0.019608,0.293208,1.1707187774399999,1.9608000000000003e-05,9.804,TARGET
AXISBANK,820,2026-08-18 11:40:00+05:30,1239.5,1236.4,1245.6999999999998,8,2026-08-18 12:40:00+05:30,1236.4,-24.799999999999272,20.426560295696,-45.22656029569527,5.942159999999999,2.4728000000000003,0.6080810400000001,0.0198072,0.29748,1.1826122484959998,1.9807200000000002e-05,9.9036,STOP
AXISBANK,926,2026-08-19 14:30:00+05:30,1235.8,1231.9,1243.5999999999997,8,2026-08-19 15:10:00+05:30,1235.9,0.8000000000010914,20.394721014448,-19.594721014446908,5.932079999999999,2.4718000000000004,0.60704952,0.0197736,0.296592,1.1806061208479999,1.97736e-05,9.8868,SESSION_CLOSE
AXISBANK,1010,2026-08-21 09:30:00+05:30,1252.5,1247.2,1263.1,7,2026-08-21 11:20:00+05:30,1247.2,-37.09999999999968,18.043378694921998,-55.14337869492168,5.249369999999999,2.1826,0.53718553,0.0174979,0.263025,1.044732767022,1.7497900000000004e-05,8.74895,STOP
AXISBANK,1214,2026-08-25 14:30:00+05:30,1234.5,1232.6,1238.3000000000002,8,2026-08-25 15:05:00+05:30,1232.6,-15.200000000000728,20.355005230224002,-35.55500523022473,5.92104,2.4652,0.60591976,0.0197368,0.29628,1.1784089334239998,1.97368e-05,9.8684,STOP
AXISBANK,1259,2026-08-27 12:15:00+05:30,1259.0,1257.1,1262.8000000000002,7,2026-08-27 12:25:00+05:30,1257.1,-13.300000000000637,18.164402239186,-31.464402239186636,5.283809999999999,2.199925,0.5407098899999999,0.017612699999999995,0.26439,1.0515870364859996,1.7612699999999998e-05,8.806349999999998,STOP
AXISBANK,1309,2026-08-28 10:25:00+05:30,1261.1,1257.7,1267.8999999999996,7,2026-08-28 15:10:00+05:30,1261.2,0.700000000000955,18.210705310797998,-17.510705310797043,5.296829999999999,2.2071,0.5420422699999999,0.017656099999999997,0.264831,1.0541782846979997,1.76561e-05,8.82805,SESSION_CLOSE
AXISBANK,1395,2026-08-31 11:35:00+05:30,1261.3,1260.4,1263.0999999999997,7,2026-08-31 11:50:00+05:30,1263.0999999999997,12.59999999999809,18.227175996343995,-5.627175996345905,5.301239999999999,2.2104249999999994,0.5424935599999999,0.017670799999999993,0.264873,1.0550559655439997,1.7670799999999997e-05,8.835399999999996,TARGET
AXISBANK,1412,2026-08-31 13:00:00+05:30,1263.1,1261.8,1265.6999999999998,7,2026-08-31 13:00:00+05:30,1261.8,-9.099999999999682,18.228398921473996,-27.328398921473678,5.302289999999999,2.2081500000000003,0.5426010099999999,0.017674299999999997,0.26525099999999996,1.055264937174,1.76743e-05,8.83715,STOP
AXISBANK,1418,2026-08-31 13:30:00+05:30,1263.2,1260.2,1269.2,7,2026-08-31 15:10:00+05:30,1260.2,-21.0,18.216260146083997,-39.216260146084,5.2991399999999995,2.20535,0.54227866,0.017663799999999997,0.265272,1.054638022284,1.7663800000000002e-05,8.8319,STOP
KOTAKBANK,61,2026-08-03 14:25:00+05:30,393.75,392.9,395.45000000000005,25,2026-08-03 15:05:00+05:30,392.9,-21.25000000000057,20.281573953675,-41.53157395367557,5.899875,2.455625,0.603753875,0.01966625,0.29531250000000003,1.174196662425,1.966625e-05,9.833125,STOP
KOTAKBANK,165,2026-08-05 11:05:00+05:30,396.9,396.55,397.5999999999999,25,2026-08-05 11:10:00+05:30,396.55,-8.749999999999147,20.458288174274998,-29.208288174274145,5.950875,2.4784375,0.608972875,0.01983625,0.297675,1.1843467130249998,1.9836250000000002e-05,9.918125,STOP
KOTAKBANK,386,2026-08-10 11:30:00+05:30,389.95,388.7,392.45,25,2026-08-10 12:40:00+05:30,392.45,62.5,20.181199440799997,42.3188005592,5.867999999999999,2.4528125,0.600492,0.019559999999999998,0.2924625,1.1678528808,1.9560000000000002e-05,9.78,TARGET
KOTAKBANK,543,2026-08-12 12:35:00+05:30,390.9,389.65,393.4,25,2026-08-12 14:50:00+05:30,393.4,62.5,20.230191281849997,42.26980871815,5.882249999999999,2.45875,0.60195025,0.0196075,0.293175,1.1706889243499998,1.96075e-05,9.80375,TARGET
KOTAKBANK,608,2026-08-13 12:00:00+05:30,391.6,390.5,393.80000000000007,25,2026-08-13 13:50:00+05:30,390.5,-27.50000000000057,20.163563886949998,-47.66356388695057,5.86575,2.4406250000000003,0.60026175,0.0195525,0.2937,1.16740508445,1.95525e-05,9.77625,STOP
KOTAKBANK,695,2026-08-14 13:15:00+05:30,392.1,391.4,393.5000000000001,25,2026-08-14 14:05:00+05:30,393.5000000000001,35.000000000002274,20.260687015200002,14.739312984802272,5.892,2.459375000000001,0.6029480000000002,0.01964,0.29407500000000003,1.1726293752,1.9640000000000005e-05,9.820000000000002,TARGET
KOTAKBANK,894,2026-08-19 11:50:00+05:30,389.9,389.1,391.4999999999999,25,2026-08-19 14:30:00+05:30,391.4999999999999,39.999999999997726,20.152939261299995,19.84706073869773,5.860499999999998,2.446874999999999,0.5997244999999999,0.019534999999999997,0.292425,1.1663602262999997,1.9535e-05,9.767499999999998,TARGET
KOTAKBANK,1035,2026-08-21 11:35:00+05:30,403.05,402.35,404.45,24,2026-08-21 11:50:00+05:30,402.35,-16.799999999999727,19.934840226528003,-36.73484022652773,5.7988800000000005,2.4141000000000004,0.5934187200000001,0.019329600000000002,0.290196,1.1540965769279998,1.9329600000000002e-05,9.664800000000001,STOP
KOTAKBANK,1268,2026-08-27 13:00:00+05:30,425.95,424.6,428.6499999999999,23,2026-08-27 14:10:00+05:30,424.6,-31.049999999999216,20.173642169826998,-51.22364216982621,5.868795,2.44145,0.6005733550000001,0.01956265,0.29390550000000004,1.168011102177,1.956265e-05,9.781325,STOP
INFY,130,2026-08-04 14:10:00+05:30,1160.1,1159.3,1161.6999999999998,8,2026-08-04 14:10:00+05:30,1159.3,-6.399999999999636,19.137262506335993,-25.53726250633563,5.566559999999999,2.3186,0.5696446399999999,0.018555199999999997,0.278424,1.1078601111359996,1.8555199999999998e-05,9.277599999999998,STOP
INFY,323,2026-08-07 12:15:00+05:30,1175.0,1174.3,1176.4,8,2026-08-07 12:15:00+05:30,1174.3,-5.600000000000364,19.384063103792002,-24.984063103792366,5.638319999999999,2.3486,0.57698808,0.0187944,0.28200000000000003,1.1221418293919998,1.8794400000000004e-05,9.3972,STOP
INFY,459,2026-08-11 11:35:00+05:30,1189.2,1186.1,1195.4000000000003,8,2026-08-11 14:35:00+05:30,1186.1,-24.80000000000109,19.596483797231997,-44.39648379723309,5.700719999999999,2.3722,0.58337368,0.0190024,0.285408,1.1345607148319998,1.9002400000000003e-05,9.5012,STOP
INFY,606,2026-08-13 11:50:00+05:30,1168.3,1164.9,1175.0999999999997,8,2026-08-13 14:55:00+05:30,1164.9,-27.19999999999891,19.248841859008003,-46.44884185900691,5.599679999999999,2.3298,0.57303392,0.018665599999999997,0.280392,1.1144516734079999,1.86656e-05,9.3328,STOP
INFY,682,2026-08-14 12:10:00+05:30,1168.4,1163.8,1177.6000000000004,8,2026-08-14 15:10:00+05:30,1169.2,6.399999999999636,19.288843391744003,-12.888843391744366,5.610239999999999,2.3384,0.57411456,0.018700800000000004,0.28041600000000005,1.1165533309439999,1.8700800000000006e-05,9.350400000000002,SESSION_CLOSE
INFY,1104,2026-08-24 11:20:00+05:30,1137.5,1133.5,1145.5,8,2026-08-24 11:40:00+05:30,1133.5,-32.0,18.73508564624,-50.73508564624,5.4504,2.267,0.5577576,0.018168,0.273,1.0847418782400002,1.8168e-05,9.084,STOP
INFY,1338,2026-08-28 12:50:00+05:30,1141.3,1139.5,1144.8999999999999,8,2026-08-28 13:20:00+05:30,1139.5,-14.399999999999636,18.817883969152,-33.217883969151636,5.47392,2.279,0.5601644800000001,0.0182464,0.273912,1.0894228427519999,1.8246400000000002e-05,9.1232,STOP
INFY,1412,2026-08-31 13:00:00+05:30,1123.4,1120.4,1129.4,8,2026-08-31 15:10:00+05:30,1129.4,48.0,18.593712760832002,29.406287239167998,5.40672,2.2588000000000004,0.5532876800000001,0.0180224,0.269616,1.0760486584320001,1.8022400000000002e-05,9.0112,TARGET
TCS,39,2026-08-03 12:35:00+05:30,2436.2,2430.7,2447.2,4,2026-08-03 15:00:00+05:30,2447.2,44.0,20.151935291248,23.848064708752,5.860079999999999,2.4472,0.59968152,0.019533599999999998,0.292344,1.1662766376479996,1.95336e-05,9.7668,TARGET
TCS,333,2026-08-07 13:05:00+05:30,2436.5,2432.1,2445.3,4,2026-08-07 13:30:00+05:30,2445.3,35.20000000000073,20.144366285295998,15.05563371470473,5.85816,2.4453,0.59948504,0.0195272,0.29238000000000003,1.1658945180959999,1.95272e-05,9.7636,TARGET
TCS,461,2026-08-11 11:45:00+05:30,2441.9,2433.1,2459.5000000000005,4,2026-08-11 15:10:00+05:30,2442.1,0.7999999999992724,20.14965866848,-19.34965866848073,5.860799999999999,2.4421,0.5997552,0.019535999999999998,0.293028,1.1664199324799998,1.9536e-05,9.768,SESSION_CLOSE
TCS,623,2026-08-13 13:15:00+05:30,2364.7,2358.0,2378.0999999999995,4,2026-08-13 14:40:00+05:30,2358.0,-26.799999999999272,19.481158755944,-46.281158755943274,5.66724,2.358,0.57994756,0.0188908,0.28376399999999996,1.127897505144,1.88908e-05,9.4454,STOP
TCS,690,2026-08-14 12:50:00+05:30,2365.0,2355.9,2383.2,4,2026-08-14 12:55:00+05:30,2355.9,-36.399999999999636,19.472676624248,-55.87267662424763,5.66508,2.3559,0.57972652,0.018883599999999997,0.2838,1.1274676206479999,1.88836e-05,9.4418,STOP
TCS,702,2026-08-14 13:50:00+05:30,2358.2,2355.0,2364.5999999999995,4,2026-08-14 14:00:00+05:30,2355.0,-12.799999999999272,19.443505283104,-32.243505283103275,5.6558399999999995,2.355,0.57878096,0.0188528,0.28298399999999996,1.125628670304,1.88528e-05,9.4264,STOP
TCS,907,2026-08-19 12:55:00+05:30,2279.1,2277.9,2281.4999999999995,4,2026-08-19 12:55:00+05:30,2277.9,-4.799999999999272,18.79996207704,-23.599962077039272,5.468399999999999,2.2779000000000003,0.5595996,0.018227999999999998,0.273492,1.0883242490399998,1.8228000000000002e-05,9.114,STOP
TCS,910,2026-08-19 13:10:00+05:30,2281.7,2280.0,2285.0999999999995,4,2026-08-19 13:15:00+05:30,2280.0,-6.799999999999272,18.819132532024,-25.619132532023272,5.474039999999999,2.2800000000000002,0.5601767599999999,0.018246799999999997,0.273804,1.0894467252239997,1.82468e-05,9.1234,STOP
TCS,923,2026-08-19 14:15:00+05:30,2288.2,2282.9,2298.7999999999993,4,2026-08-19 14:20:00+05:30,2282.9,-21.19999999999891,18.856329441992003,-40.05632944199091,5.48532,2.2829,0.5613310800000001,0.0182844,0.274584,1.091691677592,1.8284400000000004e-05,9.1422,STOP
TCS,1177,2026-08-25 11:25:00+05:30,2282.4,2276.2,2294.8000000000006,4,2026-08-25 12:35:00+05:30,2276.2,-24.80000000000109,18.804363082991998,-43.60436308299309,5.470319999999999,2.2762,0.55979608,0.0182344,0.273888,1.0887063685919998,1.8234400000000003e-05,9.1172,STOP
TCS,1213,2026-08-25 14:25:00+05:30,2282.4,2277.2,2292.8000000000006,4,2026-08-25 15:10:00+05:30,2288.0,22.399999999999636,18.858237501888,3.5417624981116376,5.48448,2.2880000000000003,0.5612451199999999,0.0182816,0.273888,1.0915245002879999,1.82816e-05,9.1408,SESSION_CLOSE
